Unnamed: 0,id,text,user_name,user_description,user_location,user_following,user_followers,tweets_by_user,user_created_at,tweet_created,retweets,likes,hashtags,media,search_term,emojis,sentiments_list,revised_sentiment,distillbert_valence
231240,1367222130853699585,"give back to nature is very happy to announce their partnership with legendary wall art @legendarywall_art  they have already planted 250 trees in areas ravaged by deforestation and committed to planting 1 tree for every canvas sold ♥️🌎🌳♥️

https://tco/v92eo4ygxm https://tco/xvoidrsyhs",GiveBcktoNature,Together for our Planet,Canada,84,49,637,2018-01-23 06:37:30,2021-03-03 21:15:32,0,1,[],http://pbs.twimg.com/media/EvlY6VnWQAIBTyi.jpg,deforestation -filter:retweets,"{'🌎', '🌳', '♥️'}","{'neutral', 'positive'}",negative,0.9986294507980348
231217,1367232374304612357,"i'm happy to see how very popular @_hannahritchie's recent @ourworldindata work on deforestation is among our readers 

if you are interested in how to protect the world's forests you find her work here: https://tco/9tqvlqhe0e https://tco/u1dip2dpc5",MaxCRoser,Data to understand the big global problems and research that helps to make progress against them. • @UniOfOxford researcher • @OurWorldInData founder,Oxford,1234,248664,16220,2012-06-17 09:15:11,2021-03-03 21:56:14,12,60,[],http://pbs.twimg.com/media/EvlhGb9XEA413j1.jpg,deforestation -filter:retweets,,,negative,0.9990243911743164
231213,1367234180887814148,there has been so much dairy disinformation linking soy milk &amp; deforestation that even vegan sites often incorrectly report this only 2% of global soy is used for soy milk &amp; in us &amp; many countries soy milk brands mainly source their soy domestically: https://tco/qgzoonv0ut https://tco/0o8mnsnvks,AWellFedWorld,"A Well-Fed World promotes plant-based, vegan diets to better feed people in need, save animals, and reduce climate change.","Washington, DC",253,3106,4715,2010-01-18 04:15:16,2021-03-03 22:03:25,23,35,[],http://pbs.twimg.com/media/EvliVtZWQAAcM1N.jpg,deforestation -filter:retweets,,,negative,-0.9945936799049376
231209,1367235322484912134,1 #conflictpalmoil has been wreaking havoc in global consumerism since the 1980s between mass deforestation human exploitation and carbon emissions it’s hard to say exactly where #oilpalmplantations crimes begin and end @39csustain https://tco/vc0h598oma,laurenyamasushi,uci '24 @39CSustain #OilPalmPlantations #ConflictPalmOil,,73,37,48,2021-01-05 04:08:42,2021-03-03 22:07:57,0,0,"[{'text': 'ConflictPalmOil', 'indices': [3, 19]}, {'text': 'OilPalmPlantations', 'indices': [184, 203]}]",http://pbs.twimg.com/media/EvllRJbUcAIcmZg.png,deforestation -filter:retweets,,,negative,-0.9965897798538208
231204,1367236873131679744,"o lookie 
the rate of deforestation in indonesia has been reduced by 75% last year said the ministry
it’s because of the pandemic said greenpeace 
https://tco/h1xciy6lbh https://tco/qvxhlloepd",AidaGreenbury,"Javanese nemophilist, risk, sustainability advisor, kick-boxing, working with organizations for #ZeroDeforestation, responsible supply chain, climate.","Sydney, New South Wales",2093,7251,28007,2009-11-16 14:32:15,2021-03-03 22:14:07,19,38,[],http://pbs.twimg.com/media/EvlmrsGUcAAYaYe.jpg,deforestation -filter:retweets,,,negative,-0.9891931414604188
231203,1367237212417503232,"happy #worldwildlifeday 

forests play a central role in sustaining livelihoods💚

the @ipbes #globalassessment found that areas managed by #indigenous peoples are facing growing resource extraction incl #deforestation affecting local livelihoods &amp; health#wwd2021 #fornature https://tco/i5d8hdyss9",CECweb,"Three countries working together to protect our shared environment 🇨🇦🇲🇽🇺🇸

En français: @CCE_Francais
En español: @CCA_Espanol","Montreal, Canada",1750,4712,8182,2010-05-11 20:10:04,2021-03-03 22:15:28,10,22,"[{'text': 'WorldWildlifeDay', 'indices': [6, 23]}, {'text': 'GlobalAssessment', 'indices': [94, 111]}, {'text': 'Indigenous', 'indices': [140, 151]}, {'text': 'deforestation', 'indices': [206, 220]}, {'text': 'WWD2021', 'indices': [263, 271]}, {'text': 'ForNature', 'indices': [272, 282]}]",http://pbs.twimg.com/media/EvlmeeaWYAcAhJu.jpg,deforestation -filter:retweets,{'💚'},{'positive'},negative,0.5435364842414856
231194,1367243302903238656,"those with extra money can prevent toilet paper deforestation by adding a water spray or by funding paper
made from corn husks banana peels manure coconut shells etc https://tco/67nwbqxxxd",nonviolentnews9,"vegan since 1973, animal & plant rights, death penalty abolition, antiwar, civil rights, 70% fruitarian, antitrust, universal citizen voting, internet privacy","Ohio, USA",3837,1314,20001,2017-05-02 12:03:42,2021-03-03 22:39:40,0,1,[],http://pbs.twimg.com/media/EvlsIYvWgAAZQ5t.jpg,deforestation -filter:retweets,,,negative,-0.9958152174949646
231191,1367244153914986496,illegal deforestation is ravaging the planet and driving emissions up a new bill in congress seeks to change that - cbs news https://tco/9suqd4cyos https://tco/v7gtcgmc62,DVIINGENIERIA,"Diseño,administración de proyectos y Fabricación de Equipos.Sector: agroindustriales, minero, petrolero, petroquímico.ENSAYOS NO DESTRUCTIVOS","Bogotá, D.C., Colombia",66,45,6661,2017-03-07 04:59:52,2021-03-03 22:43:03,0,1,[],http://pbs.twimg.com/media/EvltT_5VEAEh9NC.jpg,deforestation -filter:retweets,,,negative,-0.9725340604782104
231187,1367245271457927172,"the hcsa @highcarbonstock group came about because the #rspo &amp; other certifications have gaps in regards to the definition of #deforestation hcsa’s investigation found that golden veroleum cleared carbon-rich forests in liberia via @mongabay 
https://tco/ohjr6pkvfh https://tco/af8wvrdush",AidaGreenbury,"Javanese nemophilist, risk, sustainability advisor, kick-boxing, working with organizations for #ZeroDeforestation, responsible supply chain, climate.","Sydney, New South Wales",2093,7251,28007,2009-11-16 14:32:15,2021-03-03 22:47:29,6,14,"[{'text': 'RSPO', 'indices': [55, 60]}, {'text': 'deforestation', 'indices': [130, 144]}]",http://pbs.twimg.com/media/EvluUhNVIAIZkWx.jpg,deforestation -filter:retweets,,,negative,-0.9989374279975892
231186,1367245581823791109,for instance deforestation in the amazon is already reducing rainfall and lengthening the dry season to a point where the rest of the trees die or are consumed by fires https://tco/ziowjjrtmn,RobertM96197408,,Australia,0,1706,33594,2018-07-11 09:06:43,2021-03-03 22:48:43,0,0,[],http://pbs.twimg.com/media/EvlumMXVcAMX2Cj.jpg,deforestation -filter:retweets,,,negative,-0.9979183077812196
231176,1367251736411463684,“if we’re destroying our trees and destroying our environment and hurting animals &amp; hurting one another &amp; all that stuff there’s got to be a very powerful energy to fight that i think we need more love in the world - #ellendegeneres #deforestation #environmentalprotection https://tco/tpdhrfxtiy,healthynotcutew,Love our content? Become a part of the @healthynotcutewater community Follow us: https://t.co/2zE8fwVCzr,"Michigan, USA",3,19,1532,2018-01-09 01:26:26,2021-03-03 23:13:10,0,0,"[{'text': 'EllenDeGeneres', 'indices': [228, 243]}, {'text': 'deforestation', 'indices': [244, 258]}, {'text': 'environmentalprotection', 'indices': [259, 283]}]",http://pbs.twimg.com/media/Evl0NMGWQAEu1rE.jpg,deforestation -filter:retweets,,,negative,-0.9855205416679382
231173,1367255970099978246,the first week of march is environmental week to be observed throughout the country to focus national attention on the need for environmental planning and the control of pollution deforestation and other threats to a balanced ecology essential for human progress and survival https://tco/g93jdhg3am,zambalesFTP,Public Servant of Zambales,"Iba,Zambales",11,79,788,2020-06-21 03:08:47,2021-03-03 23:30:00,0,0,[],http://pbs.twimg.com/media/EvjESrWUUAMR_-X.jpg,deforestation -filter:retweets,,,negative,0.9969521760940552
231150,1367279023483543553,indigenous groups sue french supermarket chain casino over amazon deforestation: read here: https://tco/tmsyplh0xx the post indigenous groups sue french supermarket chain casino over amazon… https://tco/20gyxdkbiq @thelaundrynews #fraud #moneylaundering #crime #aml #compliance https://tco/cpfsodklyf,UltrascanF,Ultrascan Financial Intelligence Unit #AML #KYC #AML #FIU #compliance #Finint #Fintech,,23,77,6222,2019-06-08 15:30:33,2021-03-04 01:01:36,2,0,"[{'text': 'fraud', 'indices': [232, 238]}, {'text': 'Moneylaundering', 'indices': [239, 255]}, {'text': 'crime', 'indices': [256, 262]}, {'text': 'AML', 'indices': [263, 267]}, {'text': 'Compliance', 'indices': [268, 279]}]",http://pbs.twimg.com/media/EvmNBrnU8AM4uIh.jpg,deforestation -filter:retweets,,,negative,-0.9976669549942015
231147,1367281190529617921,@lanaparrilla is on world 🌎 side so se support @nrdc against deforestation of #amazonrainforest #evilregals you can donate here 👉🏻 https://tco/sfnfd5gd7j https://tco/kjiumesoqw,fansLPfamily,Unique Fan Acc 🏳️‍🌈🌈 support - @LanaParrilla & HERs @MatildaAzzara by @Patry_y_cia @art_parrilla 🤘🏻 #lplifematters https://t.co/t3XCFIQZ0l,worldwide (via 🇪🇸),4079,4082,271978,2013-09-29 15:50:44,2021-03-04 01:10:13,1,2,"[{'text': 'AmazonRainForest', 'indices': [78, 95]}, {'text': 'EvilRegals', 'indices': [96, 107]}]",http://pbs.twimg.com/media/EvmO_0AXAAElgJL.jpg,deforestation -filter:retweets,"{'🌎', '👉'}",{'neutral'},negative,-0.8971973061561584
231134,1367294108784414733,we must also eradicate deforestation terrorism in sri lanka: opposition leader https://tco/msci2twa1i https://tco/isxnvwjq16,lnwsrilanka,News beyond borders,London / Colombo,335,2123,70060,2010-05-27 06:26:30,2021-03-04 02:01:33,0,1,[],http://pbs.twimg.com/media/EvmavxeVgAAQx9g.jpg,deforestation -filter:retweets,,,negative,-0.8539428114891052
231128,1367301893702127617,not only is @palmdoneright 💯% organic it’s also 🐒 wildlife-friendly and 🌴 deforestation-free and that’s something to celebrate this #worldwildlifeday learn more here → https://tco/6bishwh9kb https://tco/fpu1jkb55b,nutiva,Organic Superfoods • Revolutionizing the Way the World Eats,"Richmond, CA",15740,27955,19284,2009-09-03 23:07:35,2021-03-04 02:32:29,1,3,"[{'text': 'WorldWildlifeDay', 'indices': [134, 151]}]",http://pbs.twimg.com/amplify_video_thumb/1367301027897118724/img/PXavQBUcBP3otRMn.jpg,deforestation -filter:retweets,"{'🌴', '💯', '🐒'}",{'neutral'},negative,0.9895362854003906
231116,1367308823841542147,year 4 have been using their persuasive techniques to take part in debates throughout the week they have been researching the pros and cons of deforestation and then had to present their argument to year 3 https://tco/w0ykfwgjtr,sassamakee,"At Samakee, a small inclusive international school, students thrive and become highly confident, independent, resilient and caring learners.",Nonthaburi,48,46,156,2019-09-20 03:49:03,2021-03-04 03:00:01,0,1,[],http://pbs.twimg.com/media/EviirLrU4AcLYGu.jpg,deforestation -filter:retweets,,,negative,-0.952487051486969
231115,1367309069803954177,the whole class spoke in front of the audience and although both sides had very valid points the majority of year 3s voted that they were against deforestation #samakee #middleschool #debates #inspired https://tco/euneovvmsn,sassamakee,"At Samakee, a small inclusive international school, students thrive and become highly confident, independent, resilient and caring learners.",Nonthaburi,48,46,156,2019-09-20 03:49:03,2021-03-04 03:01:00,1,1,"[{'text': 'samakee', 'indices': [163, 171]}, {'text': 'middleschool', 'indices': [172, 185]}, {'text': 'debates', 'indices': [186, 194]}, {'text': 'inspired', 'indices': [195, 204]}]",http://pbs.twimg.com/media/Evii1kkVcAgo0E8.jpg,deforestation -filter:retweets,,,negative,0.7103370428085327
231112,1367309974125256706,@un @unodc the unlawfully established evil chinese govern’t being the largest terrorist organization in our planet is the biggest single contributor to the impious occurrence of global deforestation and wildlife trafficking against fundamental values of modernized human morality https://tco/0pfdvwwucl,ESYTseUSTraitor,"Eric Sy Tse, a terrorist accomplice of the evil Chinese government must be arrested immediately for his illegal engagements in terrorism!",,18,6,1590,2021-01-12 01:09:27,2021-03-04 03:04:35,1,0,[],http://pbs.twimg.com/media/EvmpLLOVcAImZtk.jpg,deforestation -filter:retweets,,,negative,-0.9912719130516052
231092,1367319885043277827,"the fact that deforestation has decreased significantly has no appreciation from #ngos as a real progress made and efforts to maintain the very positive trends 

but those ngos are quick to criticize as long as issues #events in line with their agenda #indonesia isn't for sale https://tco/jvukpoufkv",Rainfor60967488,#NKRI-Yes #SDGs #Sustainability #Biodiversity #Smallholders,,1173,1179,717,2020-07-28 08:14:19,2021-03-04 03:43:58,0,0,"[{'text': 'NGOs', 'indices': [81, 86]}, {'text': 'events', 'indices': [219, 226]}, {'text': 'Indonesia', 'indices': [254, 264]}]",http://pbs.twimg.com/media/Evmw48KUYAA2o5T.jpg,deforestation -filter:retweets,,,negative,-0.9959542751312256
231091,1367322659277578243,"illegal deforestation is ravaging the planet &amp; driving emissions up a new bill in congress seeks to change that 

https://tco/gh1yg0b4kt

@deardocmomi @latebloomer111 @deaconblues0 @sparkiesparks1 @go4itkcm @orbplanet @sandyk5251 @lisataz @ladydobe1 @mikelm31 @bmargirl https://tco/vg4hdc1ik1",AllanMargolin,"Husband, Dad. Creator of I ♥ Climate Scientists, Climate Nexus Hot News. Former EDF Media Dir. & ABC Political Prod. AOMO. RT's ≠ endorsements",NYC USA,11874,31121,96247,2012-01-06 19:12:33,2021-03-04 03:55:00,26,25,[],http://pbs.twimg.com/media/EvkJbiCWYAYYGjN.jpg,deforestation -filter:retweets,,,negative,-0.9751548767089844
231089,1367323960879116291,"lbp farmers resiste lbp concrete project to save from deforestation and drink water scarcity
 #ban_lbp_concrete

@narendramodi
@pmoindia
@cmotamilnadu 
@epstamilnadu 
@officeofops
@mord_goi 
@mkstalin 
@inctamilnadu
@bjp4tamilnadu https://tco/dvcfds4btx",itz_aarthi,,,76,5,3,2020-12-18 04:45:30,2021-03-04 04:00:10,3,2,"[{'text': 'BAN_LBP_CONCRETE', 'indices': [100, 117]}]",http://pbs.twimg.com/media/Evm14tmVkAEn6qh.jpg,deforestation -filter:retweets,,,negative,-0.9890747666358948
231077,1367333053568286720,"#icymi 
alert system shows potential for reducing deforestation mitigating climate change

#landsat-based global forest watch alerts seem to be helping slow down forest loss in africa

https://tco/nenhx5eivn https://tco/1zs041px5e",NASA_Landsat,The NASA/USGS Landsat series of Earth-observing satellites has monitored our planet for nearly 50 years. 1st launch in 1972; latest in 2013; next in 2021.,"Greenbelt, MD",281,64559,13988,2010-11-23 21:11:42,2021-03-04 04:36:18,5,20,"[{'text': 'ICYMI', 'indices': [0, 6]}, {'text': 'Landsat', 'indices': [92, 100]}]",http://pbs.twimg.com/media/Evm9yjSWYAEfOvV.jpg,deforestation -filter:retweets,,,negative,-0.8645545244216919
231072,1367337618627719173,"i’m looking at descriptions on packs of synthesiser presets and… what does this mean

“post-jungle” what’s “jungle” in this context in what way are we “post” 

has deforestation spread to electronic music https://tco/stvlcs7yxz",SuperTaliaDX,"Talia | she/they | Streamer/poet/composer | 
""Mathematically sound"" ~BringingTheRevolution",supertaliadx@gmail.com,501,213,12157,2015-11-30 12:20:32,2021-03-04 04:54:26,0,3,[],http://pbs.twimg.com/media/EvnB1wCU8AAgefP.png,deforestation -filter:retweets,,,negative,-0.9797648787498474
